"","X","loan_amount_000s","preapproval_name","preapproval","action_taken_name","loan_approved","action_taken","applicant_race_name_1","applicant_race_1","applicant_race_name_2","applicant_race_2","applicant_race_name_3","applicant_race_3","applicant_race_name_4","applicant_race_4","applicant_race_name_5","applicant_race_5","co_applicant","co_applicant_race_name_1","co_applicant_race_1","co_applicant_race_name_2","co_applicant_race_2","co_applicant_race_name_3","co_applicant_race_3","co_applicant_race_name_4","co_applicant_race_4","co_applicant_race_name_5","co_applicant_race_5","applicant_sex_name","applicant_sex","co_applicant_sex_name","co_applicant_sex","applicant_income_000s","denial_reason_name_1","denial_reason_1","denial_reason_name_2","denial_reason_2","denial_reason_name_3","denial_reason_3","population","minority_population","hud_median_family_income","tract_to_msamd_income","number_of_owner_occupied_units","number_of_1_to_4_family_units"
"563",26694,400,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,161,"",NA,"",NA,"",NA,4414,17.3099994659424,60400,235.130004882812,1446,1640
"564",6403,72,"Not applicable",3,"Application approved but not accepted",TRUE,2,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,42,"",NA,"",NA,"",NA,4533,98.9899978637695,73400,50.1300010681152,524,908
"565",130953,250,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,108,"",NA,"",NA,"",NA,4602,2.13000011444092,62600,107.349998474121,1620,2329
"566",26432,70,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,69,"",NA,"",NA,"",NA,3745,0.910000026226044,57600,89.7900009155273,904,1657
"567",115370,232,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,111,"",NA,"",NA,"",NA,5192,17.2000007629395,75700,127.839996337891,1460,1591
"568",75939,50,"Preapproval was requested",1,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,37,"Debt-to-income ratio",1,"",NA,"",NA,NA,NA,NA,NA,NA,NA
"569",89338,31,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,TRUE,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,44,"Credit history",3,"",NA,"",NA,2828,90.2099990844727,75000,27.0300006866455,213,882
"570",24738,73,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,33,"",NA,"",NA,"",NA,1868,7.01000022888184,65600,154.850006103516,496,896
"571",154403,140,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,112,"",NA,"",NA,"",NA,4488,12.4799995422363,75000,111.459999084473,1372,1563
"572",29280,124,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,135,"",NA,"",NA,"",NA,6185,29.5599994659424,74900,83.6800003051758,1802,2518
"573",10927,63,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,24,"Credit history",3,"",NA,"",NA,6694,2.10999989509583,50800,104.819999694824,1534,2485
"574",156424,60,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"Native Hawaiian or Other Pacific Islander",4,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,70,"Credit history",3,"",NA,"",NA,6126,25.6800003051758,53700,83.8399963378906,1623,2004
"575",151727,254,"Preapproval was requested",1,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,172,"",NA,"",NA,"",NA,6422,9.97999954223633,59800,154.690002441406,2396,2038
"576",129184,75,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,37,"",NA,"",NA,"",NA,4455,30.8899993896484,63200,129.449996948242,1193,1462
"577",135335,30,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,565,"",NA,"",NA,"",NA,3057,75.6600036621094,63400,51.9099998474121,406,1092
"578",137439,50,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,77,"Employment history",2,"Debt-to-income ratio",1,"",NA,4669,42.7700004577637,67900,139.070007324219,1399,1619
"579",84113,100,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,150,"",NA,"",NA,"",NA,3834,23.1399993896484,48400,112.76000213623,1085,1796
"580",7125,144,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,55,"",NA,"",NA,"",NA,4717,48.4599990844727,63200,79.4599990844727,1023,1778
"581",97575,100,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,21,"Other",9,"",NA,"",NA,5048,54.3800010681152,66900,57.6599998474121,653,945
"582",126826,65,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,9,"",NA,"",NA,"",NA,9358,53.2900009155273,64400,66.9700012207031,1756,2569
"583",140830,266,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,168,"Credit application incomplete",7,"",NA,"",NA,1911,17.0599994659424,66900,157.820007324219,549,901
"584",81856,268,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,114,"Debt-to-income ratio",1,"",NA,"",NA,4516,10.210000038147,62600,96.7799987792969,1149,2162
"585",65417,84,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,23,"",NA,"",NA,"",NA,5291,4.17999982833862,57500,99.3000030517578,1699,2020
"586",64000,30,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,29,"",NA,"",NA,"",NA,4051,2.29999995231628,65700,124.150001525879,1383,1576
"587",106356,104,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,53,"",NA,"",NA,"",NA,8290,9.72999954223633,63200,119.040000915527,2188,2619
"588",75163,202,"Preapproval was requested",1,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,102,"",NA,"",NA,"",NA,4323,6.5,50800,93.629997253418,1140,2143
"589",61830,430,"Not applicable",3,"Loan originated",TRUE,1,"Asian",2,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,76,"",NA,"",NA,"",NA,3025,70.2099990844727,50000,145.070007324219,565,709
"590",28155,116,"Preapproval was requested",1,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,38,"Other",9,"Unverifiable information",6,"Credit history",3,8992,21.9799995422363,53700,87.9800033569336,2746,3857
"591",52236,209,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,43,"",NA,"",NA,"",NA,2111,79.7300033569336,57400,66.4700012207031,488,1055
"592",140682,176,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,133,"",NA,"",NA,"",NA,2906,32.8600006103516,58400,94.2300033569336,578,1621
"593",160673,15,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,TRUE,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,53,"",NA,"",NA,"",NA,4290,54.9199981689453,74300,108.459999084473,1135,1451
"594",46611,107,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,169,"Other",9,"",NA,"",NA,5741,35.0299987792969,73400,158.639999389648,1511,1689
"595",15059,8,"Not applicable",3,"Loan originated",TRUE,1,"American Indian or Alaska Native",1,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,47,"",NA,"",NA,"",NA,4688,88.9499969482422,75200,40.5699996948242,472,1348
"596",163587,81,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,52,"",NA,"",NA,"",NA,4503,21.5,75200,110.98999786377,1102,1412
"597",154842,203,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,145,"",NA,"",NA,"",NA,4366,49.4300003051758,81400,86.7699966430664,901,1422
"598",132658,85,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,68,"",NA,"",NA,"",NA,3760,3.24000000953674,79200,97.4100036621094,1302,1609
"599",42480,124,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,113,"",NA,"",NA,"",NA,4063,23.0900001525879,66600,99.0800018310547,1012,1606
"600",158062,220,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,89,"",NA,"",NA,"",NA,4387,15.5200004577637,67300,119.599998474121,1363,1610
"601",17646,400,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,180,"Employment history",2,"",NA,"",NA,7051,73.0999984741211,73400,63.1800003051758,428,939
"602",41696,150,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,40,"",NA,"",NA,"",NA,4220,42.8899993896484,84100,104.98999786377,1188,1510
"603",130361,444,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,136,"",NA,"",NA,"",NA,5321,8.39999961853027,64300,168.229995727539,2069,2529
"604",93867,249,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,115,"",NA,"",NA,"",NA,7724,6.8600001335144,73500,134.460006713867,2394,3089
"605",151776,351,"Not applicable",3,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,152,"",NA,"",NA,"",NA,4202,20.25,67900,149.809997558594,1606,1743
"606",32298,112,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,40,"Credit application incomplete",7,"",NA,"",NA,2627,94.1800003051758,77500,64.3600006103516,786,1143
"607",164424,206,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,56,"",NA,"",NA,"",NA,4578,8.07999992370605,49700,113.01000213623,1443,2136
"608",20621,147,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,52,"",NA,"",NA,"",NA,3738,8.13000011444092,67900,113.940002441406,1254,1391
"609",63503,187,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,90,"Credit application incomplete",7,"",NA,"",NA,6954,2.47000002861023,75000,133.580001831055,1648,1772
"610",123703,112,"Not applicable",3,"Application approved but not accepted",TRUE,2,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,34,"",NA,"",NA,"",NA,4340,60.4799995422363,73400,86.1600036621094,1104,1435
"611",87832,470,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,154,"",NA,"",NA,"",NA,4707,79.4300003051758,79300,66.6800003051758,904,1123
"612",49488,129,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,36,"Debt-to-income ratio",1,"Collateral",4,"",NA,3998,5.25,65300,108.709999084473,1279,1510
"613",76442,91,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,12,"",NA,"",NA,"",NA,5124,22.2900009155273,77500,85.7600021362305,1088,1503
"614",39775,108,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,50,"",NA,"",NA,"",NA,8707,14.8599996566772,84400,111.889999389648,2341,3050
"615",112012,424,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,311,"",NA,"",NA,"",NA,2895,22.8999996185303,77500,225.759994506836,770,260
"616",130377,92,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,35,"",NA,"",NA,"",NA,5079,20.8299999237061,64400,129.940002441406,1623,2241
"617",9937,116,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Female",2,104,"",NA,"",NA,"",NA,5752,14,72000,99.9599990844727,1583,2551
"618",24613,134,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,60,"",NA,"",NA,"",NA,1406,94.3099975585938,74600,49.7000007629395,284,995
"619",157573,295,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,67,"",NA,"",NA,"",NA,4345,18.7099990844727,75200,110.019996643066,1123,1629
"620",91662,6,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,73,"",NA,"",NA,"",NA,2314,4.88000011444092,79600,99.5999984741211,753,828
"621",101224,80,"Not applicable",3,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,28,"",NA,"",NA,"",NA,2906,14.4200000762939,84100,114.529998779297,703,1060
"622",39162,204,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,69,"",NA,"",NA,"",NA,6521,7.17999982833862,64000,118.959999084473,2093,2871
"623",11856,188,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,59,"Debt-to-income ratio",1,"Credit history",3,"",NA,5219,97.4700012207031,37900,100.580001831055,1023,1588
"624",3212,170,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,44,"Debt-to-income ratio",1,"Insufficient cash (downpayment, closing costs)",5,"",NA,1996,1.70000004768372,59500,122.199996948242,653,797
"625",18736,5,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,39,"Credit history",3,"",NA,"",NA,4631,83.9100036621094,58400,74.3000030517578,704,1322
"626",76969,153,"Not applicable",3,"Loan originated",TRUE,1,"Asian",2,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,65,"",NA,"",NA,"",NA,8848,40.4199981689453,77500,177.800003051758,1918,323
"627",56541,165,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,73,"",NA,"",NA,"",NA,6591,32.1800003051758,78700,100.120002746582,1650,2116
"628",13138,172,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,183,"",NA,"",NA,"",NA,7276,7.88000011444092,66900,101.269996643066,2086,2825
"629",19766,200,"Preapproval was requested",1,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"Asian",2,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,68,"",NA,"",NA,"",NA,3260,29.6900005340576,59800,78.6699981689453,953,1871
"630",30396,218,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,159,"",NA,"",NA,"",NA,4673,24.5900001525879,77500,101.73999786377,1583,1516
"631",4714,64,"Preapproval was requested",1,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,38,"",NA,"",NA,"",NA,3384,28.0699996948242,52500,119.769996643066,936,1286
"632",59052,132,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,108,"",NA,"",NA,"",NA,8517,17.8299999237061,53700,159.699996948242,2271,2866
"633",35471,4,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,92,"Credit history",3,"",NA,"",NA,9820,53.2599983215332,81400,88.7799987792969,1711,2350
"634",134291,445,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,100,"",NA,"",NA,"",NA,4294,91.5199966430664,79300,75.0800018310547,852,1267
"635",106629,122,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,102,"",NA,"",NA,"",NA,5164,47.310001373291,84100,57.2799987792969,728,1814
"636",86211,191,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,45,"",NA,"",NA,"",NA,2622,6.98000001907349,79600,120.089996337891,883,966
"637",163008,178,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,56,"",NA,"",NA,"",NA,2357,29.4400005340576,79600,72.8099975585938,736,1039
"638",65422,228,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,44,"",NA,"",NA,"",NA,3656,22.5900001525879,74600,115.199996948242,994,1221
"639",15397,89,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,60,"Credit history",3,"",NA,"",NA,3279,12.9899997711182,63200,79.0299987792969,772,1393
"640",81134,15,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,81,"Credit history",3,"",NA,"",NA,1573,98.7300033569336,67900,61.8400001525879,407,1043
"641",47282,307,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,121,"",NA,"",NA,"",NA,8096,24.3299999237061,78700,129.649993896484,1975,2661
"642",119897,305,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,141,"",NA,"",NA,"",NA,6281,58.0299987792969,75200,151.270004272461,1573,1899
"643",32151,99,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,23,"",NA,"",NA,"",NA,5175,95.5699996948242,45300,80.6800003051758,998,1588
"644",93196,269,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,398,"Other",9,"",NA,"",NA,5780,17.5599994659424,62200,125.629997253418,2360,2826
"645",160509,98,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,99,"Collateral",4,"",NA,"",NA,3497,42.5200004577637,67900,65.0400009155273,1087,688
"646",114811,87,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,44,"",NA,"",NA,"",NA,13324,33.0400009155273,68800,117.589996337891,3558,4776
